596	0	0	0	0	6.3	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0
20535	0	0	0	0	0	0	0	7.2	0	0	0	0	0	0	0	7.2	0	0	0	0	0
1335	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	6.8	0	0	0	0	0
51	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	7.1	0
34	4.6	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0
4077	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0
7165	0	0	0	0	0	0	0	6.5	0	0	6.5	0	0	0	0	0	0	0	0	0	0
183	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0
1379	0	0	0	0	0	0	0	0	0	0	0	8.7	0	0	0	0	0	0	0	8.7	0
1369	0	0	0	0	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0
4484	0	0	0	3.3	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0
316	0	0	0	0	3.2	0	0	3.2	0	0	0	0	0	0	0	3.2	0	0	0	0	0
465	4.1	0	0	0	4.1	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0
253	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0
139	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0
1048	0	0	0	0	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0
215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0
288	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0
205	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	5.1	0
1203	0	0	0	0	0	3.3	0	3.3	0	0	0	0	0	0	0	0	0	0	0	3.3	0
5754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0
24550	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	7	0	0	0	0	0
15980	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	0	0	0	0	0	0	0	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0
289	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
1595	0	0	0	0	0	0	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0
1978	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0
4928	7.6	0	0	0	0	0	0	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	0	0	5.1	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0
10081	0	0	0	0	0	0	0	7.3	0	0	7.3	0	0	0	0	0	0	0	7.3	0	0
959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	5.6	0
42718	0	0	0	7.8	0	0	0	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0
3859	0	0	0	0	0	6.6	0	6.6	0	0	0	0	0	0	0	0	0	0	0	6.6	0
21456	0	0	0	0	5.5	0	0	5.5	0	0	0	0	0	0	0	5.5	0	0	0	0	0
8129	0	0	0	0	7.5	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
1369	0	0	0	0	5.7	0	0	5.7	5.7	0	0	0	0	0	0	0	0	0	0	0	0
3538	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0
18292	7.7	0	0	0	0	0	0	7.7	0	0	7.7	0	0	0	0	0	0	0	0	0	0
7657	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
2947	0	0	0	7.4	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0
20289	7.8	0	0	0	0	0	0	7.8	0	0	0	0	0	0	0	0	0	0	0	7.8	0
5850	0	0	0	0	6.8	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
729	5.2	0	0	0	0	0	0	5.2	0	0	5.2	0	0	0	0	0	0	0	0	0	0
15829	6.3	0	0	0	6.3	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0
182	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0
201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0
13159	7.4	0	0	0	0	7.4	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0
1642	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	5.7	0	0	0	0	5.7	0
853	0	0	0	0	6.2	0	0	6.2	0	0	0	6.2	0	0	0	0	0	0	0	0	0
30038	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
658	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
560	0	0	0	0	0	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0
17378	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	7.1	0	0	0	0	0
2237	0	0	0	0	1.7	0	0	1.7	0	0	0	0	0	0	0	1.7	0	0	0	0	0
887	4.8	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0
12123	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	0	0
8363	0	0	0	0	4.5	0	0	4.5	0	0	0	0	0	0	0	4.5	0	0	0	0	0
631	4.3	0	0	0	0	4.3	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0
11125	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	7.5	0	0	0	0	0
25	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0
4169	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0
803	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0
108	0	0	0	0	0	0	0	3.8	0	0	0	0	0	0	3.8	0	0	0	0	3.8	0
21851	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
6248	0	0	0	0	7.2	0	0	0	0	0	0	0	0	0	0	7.2	0	0	0	0	0
974	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	6.2	0
9436	0	0	0	0	7.5	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0
1633	0	0	0	0	0	0	0	7.7	0	0	0	0	0	0	0	7.7	0	0	0	0	0
3969	7.4	0	0	0	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
748	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0
51615	0	0	0	0	0	8.4	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4	0
22671	0	0	0	0	7.7	0	0	0	0	0	0	7.7	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	7.2	7.2	0	0	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5446	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0
344	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
718	0	0	0	0	0	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0
16535	0	0	0	0	0	0	0	8.2	0	8.2	0	8.2	0	0	0	0	0	0	0	0	0
289	0	0	0	0	6.4	0	0	6.4	6.4	0	0	0	0	0	0	0	0	0	0	0	0
207	0	0	0	0	3.7	3.7	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0
2931	7.2	0	0	0	7.2	0	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0
1598	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0
796	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0
1582	0	0	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	6.7	0
1820	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	0	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0
7330	4.9	0	0	0	4.9	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0
314	0	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	7.1	0
276	0	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1611	0	0	0	0	0	0	0	6.9	6.9	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
37609	6.8	0	0	0	0	6.8	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
2164	5.9	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0
8162	6.4	6.4	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	4.4	0	0	0	0	0
45	0	0	0	0	0	0	0	8.3	0	0	0	0	0	0	0	0	0	0	0	0	0
64	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	5.9	0	0	0	0	5.9	0
291	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	3.9	0	0	0	0	0	0
7239	0	0	0	0	0	0	8.6	0	0	0	0	0	0	0	0	0	0	0	8.6	0	0
3393	5.7	0	0	0	0	0	0	5.7	0	0	5.7	0	0	0	0	0	0	0	0	0	0
28	0	0	0	8.2	0	0	0	8.2	0	0	8.2	0	0	0	0	0	0	0	0	0	0
5993	0	0	0	6.7	0	0	0	6.7	0	0	6.7	0	0	0	0	0	0	0	0	0	0
165	0	0	0	0	0	0	0	5.2	5.2	0	0	0	0	0	0	0	0	0	0	0	0
7418	3.8	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22695	7.1	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	7.1	0
13	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0
3266	0	0	0	0	5.8	0	0	5.8	0	0	0	0	0	0	0	5.8	0	0	0	0	0
5577	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	4.3	0	0	0	0	0
3179	0	0	0	0	6.1	0	0	6.1	0	6.1	0	0	0	0	0	0	0	0	0	0	0
169	5.7	5.7	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0
2667	4.1	4.1	0	0	0	0	0	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0
321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0
212	0	0	0	0	3.5	0	0	3.5	0	0	0	0	0	0	0	3.5	0	0	0	0	0
4400	6.3	0	0	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	0	0	0	0	0	0	0	5.7	0	0	0	0	5.7	0	0	0	0	0	0	0	0
7355	0	0	0	0	0	7.3	0	7.3	0	0	0	0	0	0	0	0	0	0	0	7.3	0
2294	6.2	0	0	0	0	0	0	6.2	0	0	0	0	6.2	0	0	0	0	0	0	0	0
1688	4.9	0	0	0	0	4.9	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	0	0
1781	0	0	0	0	5.7	0	0	5.7	5.7	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0
3350	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0	0
18315	0	0	0	0	7.8	0	0	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0
1287	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
363	0	0	0	0	0	3.7	0	3.7	0	0	0	0	0	0	3.7	0	0	0	0	0	0
2347	5.5	0	0	0	0	0	0	5.5	0	0	5.5	0	0	0	0	0	0	0	0	0	0
15738	0	0	0	0	7.2	0	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0
636	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	0
12911	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
304	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19760	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
17317	0	0	0	0	5.3	0	0	5.3	0	0	0	0	0	0	0	5.3	0	0	0	0	0
276	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.2	0	0	0	0	0
1132	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0
341	8.3	0	0	0	0	0	0	8.3	0	0	8.3	0	0	0	0	0	0	0	0	0	0
17698	0	0	0	0	0	0	0	7.9	0	0	0	0	7.9	0	0	0	0	0	0	0	0
2396	3.4	0	0	0	0	0	0	3.4	0	0	0	0	3.4	0	0	0	0	0	0	0	0
565	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
4791	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0
1279	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1519	5.3	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0
3109	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0
8868	0	0	0	0	6.2	0	0	6.2	0	0	0	0	0	0	0	6.2	0	0	0	0	0
2268	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	6.7	0	0	0	0	0
10332	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6	7.6
563	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
1272	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1503	0	0	0	0	0	0	0	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0
2681	0	0	0	0	0	5.3	0	5.3	0	0	0	0	0	0	0	0	0	0	0	5.3	0
3960	6.8	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	6.2	0	0	0	0	6.2	0
602	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
13697	0	0	0	0	0	0	0	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0
976	0	0	0	4.2	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	0
2533	0	0	0	0	7	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1514	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	0	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1287	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	6	0
3309	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1508	6.9	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0
4105	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4027	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
1369	6.3	0	0	6.3	0	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14907	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	0
6815	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0
660	7	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
444	0	0	0	0	0	0	0	6.9	6.9	0	0	0	0	0	0	0	0	0	0	0	0
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0
5434	8.1	0	0	0	0	0	0	8.1	0	0	0	0	0	0	0	0	0	0	8.1	0	0
40	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
383	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	6.4	0	0	0	0	0	0
4707	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
10334	0	0	0	0	0	0	0	7.6	7.6	0	0	0	0	0	0	7.6	0	0	0	0	0
1655	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0
913	0	0	0	0	4.5	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0
1867	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0
186	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0
1768	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0
193	0	0	0	0	2.9	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0
2317	0	6.7	0	0	0	0	0	6.7	0	0	0	0	0	0	0	0	0	0	0	6.7	0
6582	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0
126	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0
39877	7.1	0	0	0	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	7.1	0
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0
5976	5.1	5.1	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2343	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9161	6.2	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	6.2	0
610	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	4.2	0	0	0	0	0
9764	5.7	5.7	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0
132	0	0	0	0	5.5	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0
572	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0
29352	0	0	0	7.7	0	0	0	7.7	0	0	0	0	0	0	0	0	0	0	7.7	0	0
2622	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0	0	3.1	0	0	0	0	0
62	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
146	0	0	0	0	0	0	0	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0
357	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0
49498	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0
3991	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	5.4	0	0	0	0	0
23995	7.8	0	0	0	0	7.8	0	7.8	0	0	0	0	0	0	0	0	0	0	0	0	0
40	0	6.1	0	0	0	0	0	6.1	0	0	0	0	0	0	6.1	0	0	0	0	0	0
18998	0	0	0	0	0	0	0	5.8	0	0	0	0	5.8	5.8	0	0	0	0	0	0	0
83	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	4.4	0	0	0	0	0
564	0	0	0	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0
270	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
230	0	0	0	6.8	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
2020	0	0	0	0	3.7	0	0	3.7	0	3.7	0	0	0	0	0	0	0	0	0	0	0
4707	6.4	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0
4853	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0
5583	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
10451	0	0	0	0	0	0	0	7.2	0	0	0	0	0	0	7.2	0	0	0	0	7.2	0
34328	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	0	0
1201	6.4	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	6.4	0	0	0	0	0
6088	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0
20586	0	0	0	0	7.7	0	0	7.7	0	0	0	0	0	0	0	7.7	0	0	0	0	0
4887	0	0	0	5.8	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	5.8	0	0
1581	4.6	4.6	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
2308	0	0	0	0	0	5.6	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	0	0	0	0
131338	8.4	0	0	8.4	0	0	0	8.4	0	0	0	0	0	0	0	0	0	0	0	0	0
6490	0	0	0	0	3.9	0	0	3.9	0	0	0	0	0	0	0	3.9	0	0	0	0	0
3778	0	0	0	7.2	0	0	0	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0
91	0	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0
4340	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0
20764	0	0	0	0	0	7.1	0	7.1	0	0	0	0	0	0	0	0	0	0	0	7.1	0
5608	0	0	0	0	5.3	0	0	5.3	0	0	0	0	0	0	0	5.3	0	0	0	0	0
511	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0
233	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
