178
13417
2301
777
7
1440
22440
56
295
504
1000
10653
12049
85
7361
562
5549
9106
5758
19
43
12671
1064
13972
4817
4572
2391
676
3269
2322
1902
1891
5524
333
590
15499
1841
215
153
35112
683
235
1449
5466
5387
272
767
5556
895
1659
596
20535
1335
51
34
158
4077
7165
183
1379
1369
73
124
4484
11
316
465
253
139
1048
215
288
205
1203
5754
24550
15980
280
289
1595
1978
4928
55
10081
959
42718
3859
21456
8129
1369
3538
18292
7657
2947
20289
5850
729
15829
182
380
201
13159
1642
853
30038
658
560
17378
2237
887
578
12123
8363
631
11125
25
4169
803
108
21851
6248
974
774
9436
1633
3969
748
51615
22671
271
252
5446
344
718
16535
289
207
2931
1598
796
1582
1820
50
7330
314
276
1611
140
37609
2164
8162
196
45
64
291
7239
3393
28
5993
165
7418
22695
13
3266
5577
3179
169
2667
321
212
4400
257
7355
2294
1688
250
1781
82
3350
18315
1287
363
2347
15738
636
12911
304
19760
17317
276
1132
341
17698
2396
565
4791
1279
1519
3109
8868
2268
10332
563
87
1272
1503
2681
3960
1024
602
13697
53
976
2533
1514
51
1287
3309
1508
4105
4027
1369
14907
6815
660
444
69
5434
40
383
4707
10334
1655
913
45
77
28
1867
186
1768
193
2317
6582
126
39877
163
5976
2343
9161
610
9764
132
572
29352
2622
62
146
357
49498
3991
23995
40
18998
83
564
270
230
2020
4707
4853
5583
10451
34328
1201
6088
20586
4887
1581
2308
89
131338
6490
3778
91
4340
20764
5608
511
233
354
3165
1575
19046
3899
10507
771
344
6
4633
744
33902
3741
277
590
586
1000
1373
1543
11202
11411
1028
2402
176
17
923
12
16
221
72
101
2373
32790
1487
7323
658
135
38
8295
94
24338
24338
152
1194
3144
21430
21430
6
1034
499
163
24
109
6789
5116
4287
20610
5133
67
3950
2487
2756
992
14674
16622
7913
417
4788
15706
1399
16087
851
98
20021
4750
171
6976
29141
11378
25692
22
10873
6555
49426
1554
65877
1074
141
4352
1013
1488
3114
39
11096
13084
527
1465
707
5251
57
3021
2543
5196
7
1501
1822
18
250
12
205
13059
58340
2041
2543
1578
534
124
119
435
29502
130
283
17
77
49
19
133
19904
170
35
31
800
300
56
42
1492
18
541
52
2775
766
291
8389
26612
1369
5
28
4530
58
214
4873
118
498
2955
1860
15868
31
1761
89
136
323
39
6745
275
143605
22323
22060
3208
62
32113
23733
1973
56670
2521
66
351
6604
2419
169
2726
6907
113
800
450
20431
83
3045
688
590
1240
6885
24037
229
9307
3136
3677
24
7216
539
462
7438
5897
43
8
12622
14964
1483
3613
270
88
429
1922
848
3641
2891
46912
5103
76
872
111
527
3455
3666
9623
1560
1742
240
320
4480
918
6981
53
13
1903
1160
1013
240
1419
273
10065
683
931
4141
653
3373
488
866
639
97
329
468
2632
12
111
43
28
286
299
40
336
82
929
14300
41052
159
6211
692
238
2352
135
5794
45649
1187
34952
801
38016
24878
25031
415
17246
61
553
13794
10364
4702
4450
3250
4623
114
4224
737
217
3891
7470
43790
56205
3118
27434
3540
145
46590
8421
90
313
29
1064
3628
1586
2182
10605
2044
283
5423
3508
64
9674
44
3965
15157
1143
282
3935
735
387
415
2459
4576
3674
9666
734
693
21393
883
1263
17483
1406
208
582
205
1581
5699
156
1098
882
866
1424
114
657
5
56406
86
151
414
8672
6
80
1481
360
6708
59
29994
2700
6081
2001
7533
5833
3621
1334
36801
53181
20827
4716
1251
3763
71636
71636
78
783
12146
26996
3494
9143
70443
14077
4693
2742
3831
14
27
12514
13358
207
48945
8258
13537
31107
444
68
902
983
87
63
26
374
1063
195
23
1587
178
23
893
157
1571
793
2030
46072
2876
22
6214
3234
67
36545
157
233
187
21
339
3669
491
41
285
334
532
24
1286
480
3219
3162
9
47109
268
547
84
18
388
334
8301
36221
60826
274
3653
4964
5059
259
351
2758
12091
403
237
220
4747
3387
3105
20745
10164
2123
8390
1786
3739
92
285
59
43
80
533
68
22
1648
2377
7616
35757
6255
91
4629
297
2580
930
1793
2819
60
1888
68
2296
6
5407
5899
18369
25281
1230
1179
119
225
56
13176
8067
8069
316
188
12089
6497
666
429
166
121
329
270
3708
31
3709
159
94
379
1606
191
113
2314
1341
67
6801
92755
628
100
799
512
1413
11605
1136
1462
132
502
281
594
1385
1733
3897
9431
2836
9451
792
2562
15169
5094
206
1961
11792
15925
307
11141
2200
8717
1753
613
642
5697
1857
10417
11568
966
3714
87
293
698
339
66
1871
9
342
4894
20
194
14081
115
459
1949
25794
258
26
482
40
804
9872
16
83
39567
175
278
338
7059
146
2987
4556
1774
137
361
40
1686
4660
344
3186
209
357
3221
82
191
318
1602
666
1699
472
280
47924
