imdb_id,imdb_rating,title,original_title,is_adult,year_of_release,runtime,genres,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,imdb_votes
tt4684028,5.3,Guddu Rangeela,Guddu Rangeela,0,2015,124,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,800
tt4707940,5.4,Miss Tanakpur Haazir Ho,Miss Tanakpur Haazir Ho,0,2015,154,Comedy|Crime|Family,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300
tt4760750,4.1,Bezubaan Ishq,Bezubaan Ishq,0,2015,128,Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,56
tt4760900,7,The World It Is,Aisa Yeh Jahaan,0,2015,120,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
tt4818930,7.2,Waiting,Waiting,0,2015,92,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1492
tt4844708,7.4,Shackle,Shackle,0,2015,99,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18
tt4853926,4.7,Guddu Ki Gun,Guddu Ki Gun,0,2015,130,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
tt4859310,4.1,Thoda Lutf Thoda Ishq,Thoda Lutf Thoda Ishq,0,2015,\N,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52
tt4865436,4.5,Hate Story 3,Hate Story 3,0,2015,126,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2775
tt4897908,4.2,Calendar Girls,Calendar Girls,0,2015,131,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,766
tt4916048,6.8,Island City,Island City,0,2015,108,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291
tt4921860,6.8,MSG 2 the Messenger,MSG 2 the Messenger,0,2015,134,Comedy|Drama|Fantasy,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8389
tt4934950,8.2,Talvar,Talvar,0,2015,132,Crime|Drama|Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26612
tt4949324,6.9,Mohalla Assi,Mohalla Assi,0,2015,150,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1369
tt4994210,5.4,Sorry Daddy,Sorry Daddy,0,2015,\N,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tt4995402,5.1,Bumper Draw,Bumper Draw,0,2015,130,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
tt5005684,8.4,Nil Battey Sannata,Nil Battey Sannata,0,2015,100,Drama|Family,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4530
tt5021968,7,Chinar Daastaan-E-Ishq,Chinar Daastaan-E-Ishq,0,2015,116,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58
tt5052972,5.6,Yaara Silly Silly,Yaara Silly Silly,0,2015,108,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214
tt5121000,7.8,Aligarh,Aligarh,0,2015,114,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4873
tt5151622,3.7,Ranbanka,Ranbanka,0,2015,98,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
tt5207116,5.5,X: Past Is Present,X: Past Is Present,0,2015,105,Drama|Mystery|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,498
tt0403935,3.2,Action Jackson,Action Jackson,0,2014,144,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2955
tt0839742,7.2,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,0,2014,96,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1860
tt1188982,5.2,Jai Ho,Jai Ho,0,2014,135,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15868
tt1867064,6.8,Strings of Passion,Strings of Passion,0,2014,100,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
tt2063745,7.4,Kya Dilli Kya Lahore,Kya Dilli Kya Lahore,0,2014,98,Drama|History|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1761
tt2191164,7.5,Station,Station,0,2014,103,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,89
tt2208248,2.7,Machhli Jal Ki Rani Hai,Machhli Jal Ki Rani Hai,0,2014,120,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136
tt2216852,5.2,Main Aur Mr. Riight,Main Aur Mr. Riight,0,2014,130,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323
tt2283894,6.5,Riyasat,Riyasat,0,2014,80,Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
tt2309764,5.7,Singham Returns,Singham Returns,0,2014,142,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6745
tt2317135,4.6,Tamanchey: Pyar Mein Dil Pe Maar De Goli,Tamanchey: Pyar Mein Dil Pe Maar De Goli,0,2014,113,Crime|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,275
tt2338151,8.1,PK,PK,0,2014,153,Comedy|Drama|Fantasy,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,143605
tt2372222,5.3,Kick,Kick,0,2014,146,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22323
tt2372678,6.9,2 States,2 States,0,2014,149,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,22060
tt2392447,5.7,Finger,Ungli,0,2014,114,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3208
tt2429930,5.6,Khwaabb,Khwaabb,0,2014,90,Drama|Romance|Sport,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,62
tt2461132,5.1,Happy New Year,Happy New Year,0,2014,180,Action|Comedy|Music,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32113
tt2556308,7.2,Holiday,Holiday,0,2014,160,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23733
tt2573750,6.1,Gulaab Gang,Gulaab Gang,0,2014,139,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
tt2574698,2.3,Gunday,Gunday,0,2014,152,Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,56670
tt2609218,3.8,Ragini MMS 2,Ragini MMS 2,0,2014,119,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2521
tt2612924,5.3,Lucky Kabootar,Lucky Kabootar,0,2014,117,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
tt2630076,4.7,Super Nani,Super Nani,0,2014,133,Comedy|Drama|Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,351
tt2675978,7.1,Dedh Ishqiya,Dedh Ishqiya,0,2014,152,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6604
tt2679480,7.2,Sulemani Keeda,Sulemani Keeda,0,2014,89,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2419
tt2691010,2.7,Mumbai 125 KM 3D,Mumbai 125 KM 3D,0,2014,100,Drama|Horror|Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,169
tt2727028,5,Total Chaos,Total Siyapaa,0,2014,108,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2726
tt2762334,5.2,I'm Your Hero,Main Tera Hero,0,2014,128,Action|Comedy|Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6907
tt2767712,4.7,Badlapur Boys,Badlapur Boys,0,2014,123,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113
tt2871010,5.5,Sonali Cable,Sonali Cable,0,2014,127,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,800
tt2876408,3.6,Calling Mr. Joe B Carvalho,Calling Mr. Joe B Carvalho,0,2014,130,Action|Comedy|Mystery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,450
tt2905838,5.5,Bang Bang,Bang Bang,0,2014,153,Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20431
tt2907156,5.1,Paranthe Wali Gali,Paranthe Wali Gali,0,2014,101,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,83
tt2929690,7.2,Margarita with a Straw,Margarita with a Straw,0,2014,100,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3045
tt2951576,4.1,One by Two,One by Two,0,2014,139,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,688
tt2963974,5.7,M Cream,M Cream,0,2014,112,Adventure|Comedy|Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,590
tt2976176,8,Lakshmi,Lakshmi,0,2014,115,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1240
tt2978626,4.5,It's Entertainment,It's Entertainment,0,2014,140,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885
tt2980794,7.6,Highway,Highway,0,2014,133,Crime|Drama|Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24037
tt2998196,5.4,Kuku Mathur Ki Jhand Ho Gayi,Kuku Mathur Ki Jhand Ho Gayi,0,2014,109,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,229
tt3001638,6.8,Mary Kom,Mary Kom,0,2014,122,Action|Biography|Drama,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9307
tt3017412,5.4,Happy Ending,Happy Ending,0,2014,135,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3136
tt3019620,7.6,Titli,Titli,0,2014,116,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3677
tt3021244,6.4,Chaarfutiya Chhokare,Chaarfutiya Chhokare,0,2014,119,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24
tt3036740,1.8,Humshakals,Humshakals,0,2014,159,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216
tt3038772,4.3,Kaanchi,Kaanchi,0,2014,151,Drama|Musical|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,539
tt3056632,7.3,Manjunath,Manjunath,0,2014,130,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,462
tt3142232,5.3,Heropanti,Heropanti,0,2014,146,Action|Romance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7438
tt3142688,5.8,Finding Fanny,Finding Fanny,0,2014,102,Adventure|Comedy|Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5897
tt3166542,6.8,W,W,0,2014,137,Crime|Musical|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,43
tt3169676,3.5,Meinu Ek Ladki Chaahiye,Meinu Ek Ladki Chaahiye,0,2014,\N,Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
tt3173910,6.8,Hasee Toh Phasee,Hasee Toh Phasee,0,2014,141,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12622
tt3175038,6.4,Ek Villain,Ek Villain,0,2014,129,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14964
tt3290688,4.6,Revolver Rani,Revolver Rani,0,2014,132,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483
tt3302962,5.6,Shaadi Ke Side Effects,Shaadi Ke Side Effects,0,2014,145,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3613
tt3303416,6.1,Ya Rab,Ya Rab,0,2014,120,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270
tt3309844,4.8,Titoo MBA,Titoo MBA,0,2014,111,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88
tt3334348,5.2,Heartless,Heartless,0,2014,131,Drama|Family|Romance,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,429
tt3359290,5.5,Bobby Jasoos,Bobby Jasoos,0,2014,121,Comedy|Drama|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1922
tt3369670,6.7,Children of War,Children of War,0,2014,160,Drama|History|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,848
tt3380264,4.3,Kill Dil,Kill Dil,0,2014,127,Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3641
tt3382148,2.7,Yaariyan,Yaariyan,0,2014,145,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2891
tt3390572,8.1,Haider,Haider,0,2014,160,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46912
tt3398052,6.1,Invitation of Love,Daawat-e-Ishq,0,2014,118,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5103
tt3426144,6.8,Babloo Happy Hai,Babloo Happy Hai,0,2014,113,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,76
tt3449320,4.9,Darr @ the Mall,Darr @ the Mall,0,2014,124,Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,872
tt3465488,2.8,Karle Pyaar Karle,Karle Pyaar Karle,0,2014,110,Action|Romance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,111
tt3483596,3.4,O Teri,O Teri,0,2014,107,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,527
tt3483646,5.5,Bewakoofiyaan,Bewakoofiyaan,0,2014,119,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3455
tt3483712,6.1,Raja Natwarlal,Raja Natwarlal,0,2014,141,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3666
tt3495000,7.3,Mardaani,Mardaani,0,2014,113,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9623
tt3501994,7.4,Hawaa Hawaai,Hawaa Hawaai,0,2014,120,Drama|Family|Sport,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1560
tt3514330,5.1,Youngistaan,Youngistaan,0,2014,133,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1742
tt3524410,3.8,Yeh Hai Bakrapur,Yeh Hai Bakrapur,0,2014,95,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240
tt3531604,3.6,Gang of Ghosts,Gang of Ghosts,0,2014,128,Comedy|Horror,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,320
tt3531852,6.7,Bhoothnath Returns,Bhoothnath Returns,0,2014,155,Comedy|Drama|Fantasy,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4480
tt3539966,5.2,Dishkiyaoon,Dishkiyaoon,0,2014,119,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,918
tt3554418,6.4,Khoobsurat,Khoobsurat,0,2014,130,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6981
tt3565354,4.3,Karar: The Deal,Karar: The Deal,0,2014,115,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
tt3585758,6.5,Kahin Hai Mera Pyar,Kahin Hai Mera Pyar,0,2014,138,Drama|Musical|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13
tt3619772,4.4,Hate Story 2,Hate Story 2,0,2014,130,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1903
tt3619854,3.1,Creature,Creature,0,2014,134,Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1160
tt3636776,6.3,Samrat & Co.,Samrat & Co.,0,2014,125,Mystery|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1013
tt3640942,5.6,Koyelaanchal,Koyelaanchal,0,2014,145,Action|Drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240
tt3645014,3.2,The Xpose,The Xpose,0,2014,113,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1419
tt3672618,6.2,Dekh Tamasha Dekh,Dekh Tamasha Dekh,0,2014,110,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
tt3678938,6,The Bride of Humpty Sharma,Humpty Sharma Ki Dulhania,0,2014,133,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10065
tt3681414,6.2,Purani Jeans,Purani Jeans,0,2014,137,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,683
tt3683702,4.7,Fugly,Fugly,0,2014,134,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,931
tt3709344,7.3,CityLights,City Lights,0,2014,126,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4141
tt3716142,4.9,Lekar Hum Deewana Dil,Lekar Hum Deewana Dil,0,2014,140,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,653
tt3717068,7.7,Court,Court,0,2014,116,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3373
tt3720634,5.4,3 AM: A Paranormal Experience,3 AM: A Paranormal Experience,0,2014,103,Horror|Romance,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,488
tt3794302,6.2,Pizza,Pizza,0,2014,107,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,866
tt3796006,5.7,ROAR: Tigers of the Sundarbans,ROAR: Tigers of the Sundarbans,0,2014,123,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,639
tt3814100,6.2,M.A.D: Mad About Dance,M.A.D: Mad About Dance,0,2014,125,Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,97
tt3822600,5.5,Amit Sahni Ki List,Amit Sahni Ki List,0,2014,110,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329
tt3847072,6.1,Ekkees Toppon Ki Salaami,Ekkees Toppon Ki Salaami,0,2014,140,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
tt3848888,5,The Shaukeens,The Shaukeens,0,2014,124,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632
tt3854246,5,Bazaar E Husn,Bazaar E Husn,0,2014,125,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
tt3877652,4.2,Desi Kattey,Desi Kattey,0,2014,139,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
tt3881136,5.3,Life Is Beautiful,Life Is Beautiful,0,2014,116,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43
tt3893476,5.7,Spark,Spark,0,2014,134,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
tt4010306,4.9,Jigariyaa,Jigariyaa,0,2014,142,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286
tt4045666,5.8,Mumbai Delhi Mumbai,Mumbai Delhi Mumbai,0,2014,120,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,299
tt4087770,3.8,Balwinder Singh Famous Ho Gaya,Balwinder Singh Famous Ho Gaya,0,2014,136,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
tt4190220,6.5,Zed Plus,Zed Plus,0,2014,141,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
tt4219300,4.5,Gollu aur Pappu,Gollu aur Pappu,0,2014,112,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
tt4228746,4.4,Zid,Zid,0,2014,126,Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,929
tt1375789,5.3,Race 2,Race 2,0,2013,150,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14300
tt1833673,5.4,Dhoom 3,Dhoom:3,0,2013,172,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41052
tt1855268,5.5,Main Krishna Hoon,Main Krishna Hoon,0,2013,134,Animation|Family|Musical,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,159
tt1891884,4.6,Once Upon a Time in Mumbai Dobaara!,Once Upon a Time in Mumbai Dobaara!,0,2013,160,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6211
tt1986040,3.8,Ishkq in Paris,Ishkq in Paris,0,2013,95,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,692
tt2066062,2.4,Shortcut Romeo,Shortcut Romeo,0,2013,146,Action|Crime|Romance,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238
tt2094854,6.1,Inkaar,Inkaar,0,2013,125,Drama|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2352
tt2100543,3,Hum Hai Raahi CAR Ke,Hum Hai Raahi CAR Ke,0,2013,\N,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135
tt2106537,5.6,Matru ki Bijlee ka Mandola,Matru ki Bijlee ka Mandola,0,2013,151,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5794
tt2112124,6,Chennai Express,Chennai Express,0,2013,141,Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45649
tt2171454,3.5,Zila Ghaziabad,Zila Ghaziabad,0,2013,142,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1187
tt2178470,7.1,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,0,2013,160,Comedy|Drama|Musical,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,34952
tt2198235,6.5,Monsoon Shootout,Monsoon Shootout,0,2013,92,Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,801
tt2199711,8.2,Vishwaroopam,Vishwaroopam,0,2013,148,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38016
tt2203308,7,Aashiqui 2,Aashiqui 2,0,2013,132,Drama|Music|Musical,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,24878
tt2213054,7.6,Kai po che!,Kai po che!,0,2013,120,Drama|Sport,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25031
tt2215163,4.4,Issaq,Issaq,0,2013,148,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,415
tt2215477,6.4,Goliyon Ki Rasleela Ram-Leela,Goliyon Ki Rasleela Ram-Leela,0,2013,150,Drama|Musical|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,17246
tt2222716,5.4,Baat Bann Gayi,Baat Bann Gayi,0,2013,108,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61
tt2224313,6.8,Listen... Amaya,Listen... Amaya,0,2013,108,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,553
tt2224317,7.3,Lootera,Lootera,0,2013,136,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13794
tt2229842,7.1,Table No. 21,Table No.21,0,2013,108,Adventure|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10364
tt2229848,5.4,Chashme Baddoor,Chashme Baddoor,0,2013,121,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4702
tt2246724,5.8,Ghanchakkar,Ghanchakkar,0,2013,137,Comedy|Crime|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4450
